,OverallQual,YearBuilt,OverallCondSqft,Overall,Neighborhood,Functional,OverallQualSqft,SaleCondition,RemodUntilSale,MSSubClass,GrLivArea,GarageArea,TimeToSell,Exterior2nd,ScreenPorch,LotFrontage,log_SalePrice,YearBuilt_polinomico,GrLivArea_logaritmico,GarageArea_polinomico,TimeToSell_cuadratico,RemodUntilSale_raiz_cuadrada,OverallQualSqft_raiz_cuadrada,OverallCondSqft_polinomico,Overall_cuadratico
1043,5,2005.0,22710.0,30.0,16,6,27252.0,4,4.0,11.0,1306.0,624.0,4.0,13,0.0,34.0,12.185869938212655,12.448054792722587,11.95423897318828,12.304250560583691,12.422408402233405,12.285364389702087,12.031160747544149,12.001805840254672,11.986878975606977
1044,6,1990.0,33235.0,35.0,20,6,46529.0,4,18.0,5.0,2329.0,514.0,18.0,6,0.0,86.0,12.477167914377556,12.187611094735303,12.490027457308045,12.12261093224729,12.191291924581396,12.05433107424393,12.484278557234742,12.384807833377192,12.13740561271561
1045,7,1981.0,40570.0,40.0,14,6,64912.0,4,28.0,0.0,2524.0,542.0,28.0,3,0.0,80.0,12.535376392672774,12.062422390079064,12.56451335594345,12.169883612548594,12.055797887168152,11.946278967771867,12.834002920328684,12.568580909784908,12.272293847073069
1046,2,1955.0,19590.0,15.0,7,3,11754.0,4,54.0,0.0,1733.0,452.0,54.0,14,0.0,69.0,11.84653646931041,11.824637800327537,12.21622934707058,12.017592926360189,11.818911117441237,11.734373504024912,11.523963910786831,11.857369583648488,11.441468647774041
1047,8,2005.0,42220.0,45.0,22,6,75996.0,5,0.0,5.0,2868.0,716.0,1.0,5,0.0,85.0,13.229567991666638,12.448054792722587,12.682880811677183,12.440435279687724,12.478221058423559,12.491401243296252,13.021030167503673,12.601767657128253,12.391543678679353
1048,4,1994.0,18210.0,25.0,5,6,18210.0,4,13.0,0.0,990.0,672.0,14.0,13,0.0,57.0,11.884489021402711,12.250643429398451,11.697736161368631,12.377848533568471,12.252393677092272,12.119963023161738,11.76141178852286,11.78857157007551,11.820713935747172
1049,4,1960.0,15512.0,20.0,11,2,19390.0,4,3.0,0.0,1771.0,336.0,49.0,6,0.0,100.0,11.652687407345388,11.856561265347636,12.236319520093778,11.829490765454565,11.851521007567685,12.312968093967891,11.799931326937287,11.645018355448421,11.638910493136194
1050,3,1946.0,15176.0,28.0,7,6,8672.0,0,4.0,0.0,930.0,308.0,64.0,8,0.0,60.0,11.349229372299439,11.78305681041411,11.639855432728716,11.787608490023105,11.772184562756854,12.285364389702087,11.38708797915204,11.626282817574442,11.922289567993197
1051,6,2007.0,21710.0,35.0,8,6,30394.0,5,0.0,0.0,1302.0,436.0,0.0,13,0.0,73.0,12.080991165908294,12.48780955257962,11.951398342273666,11.990715013591696,12.497318429835437,12.491401243296252,12.114016478018014,11.957157070487282,12.13740561271561
1052,6,2007.0,21940.0,35.0,5,6,30716.0,5,0.0,0.0,1316.0,440.0,0.0,13,0.0,103.0,12.206777397134413,12.48780955257962,11.961302689628388,11.997417835492568,12.497318429835437,12.491401243296252,12.122260530353666,11.967561890893396,12.13740561271561
1053,5,1964.0,31860.0,36.0,12,6,31860.0,4,29.0,5.0,1977.0,540.0,43.0,13,0.0,100.0,12.013700752882718,11.886738037039095,12.338241619971072,12.166520570320301,11.898789894969568,11.936630036822242,12.151205944941601,12.343233133440211,12.165634331807194
1054,4,1957.0,27792.0,30.0,7,3,23160.0,4,8.0,0.0,1526.0,364.0,53.0,6,0.0,68.0,11.881034786534624,11.836640700310681,12.098414813963334,11.873055687537423,11.8249399427847,12.200021130594704,11.915717978897444,12.205830240822706,11.986878975606977
1055,7,2002.0,28145.0,40.0,5,6,45032.0,4,4.0,5.0,1989.0,586.0,4.0,13,0.0,90.0,12.449018824140563,12.390669216855258,12.343847010710716,12.243011381395862,12.422408402233405,12.285364389702087,12.45296585465789,12.2186353430954,12.272293847073069
1056,5,1976.0,23585.0,30.0,14,6,28302.0,0,32.0,0.0,1523.0,478.0,32.0,10,189.0,104.0,12.100712129872347,12.002629686811133,12.096592286118707,12.061554306866377,12.008504409748433,11.908641017893157,12.059356944163968,12.039629031406426,11.986878975606977
1057,6,2005.0,22880.0,35.0,16,6,32032.0,4,1.0,11.0,1364.0,484.0,1.0,13,0.0,43.0,12.132695175725399,12.448054792722587,11.994478674512902,12.071728398696724,12.478221058423559,12.38838281649917,12.155512649716945,12.009244647998509,12.13740561271561
1058,6,1994.0,30840.0,42.0,15,6,35980.0,4,15.0,5.0,1850.0,467.0,15.0,6,0.0,69.0,12.421184025147118,12.250643429398451,12.276741965861671,12.042923838913682,12.236748374453182,12.092412591958665,12.251365941605156,12.310835638661358,12.321870388045724
1059,8,2008.0,31540.0,45.0,16,6,56772.0,4,1.0,5.0,2184.0,836.0,1.0,13,0.0,96.0,12.721885810807203,12.508139036972352,12.430481181086652,12.577943896346246,12.478221058423559,12.38838281649917,12.686231480438902,12.333213596737577,12.391543678679353
1060,5,1932.0,36876.0,42.0,6,6,31608.0,4,57.0,4.0,1991.0,432.0,75.0,8,0.0,69.0,12.301382825334498,11.757562358128325,12.344777955148935,11.984024748105831,11.74926491997954,11.71362917719622,12.144875073520936,12.48373911965568,12.321870388045724
1061,7,2001.0,22980.0,40.0,22,6,36768.0,4,9.0,11.0,1338.0,582.0,9.0,5,0.0,41.0,12.271392111650817,12.37213605303782,11.976655911567889,12.236446568528956,12.334318835401419,12.182345962905005,12.269856991107671,12.01360000290789,12.272293847073069
1062,2,1935.0,15720.0,12.0,9,6,11790.0,4,58.0,1.0,894.0,1248.0,73.0,8,0.0,120.0,11.302204433654575,11.759111748683154,11.603308326895235,12.394016775425078,11.751212940689012,11.706836279086621,11.525448827195056,11.656520098610951,11.315497107236187
1063,4,1900.0,29480.0,25.0,17,3,29480.0,4,57.0,14.0,2337.0,560.0,107.0,14,0.0,85.0,11.407564949312402,11.86587393768059,12.493203998928067,12.200019416282066,11.852234118084937,11.71362917719622,12.090374750152467,12.265523674110142,11.820713935747172
1064,5,1925.0,22494.0,36.0,17,6,22494.0,4,26.0,1.0,1103.0,440.0,81.0,8,0.0,50.0,11.612770799939945,11.762020927639696,11.797807819965037,11.997417835492568,11.74933869003305,11.966108274798298,11.895989851279035,11.992290963096979,12.165634331807194
1065,4,1966.0,23652.0,30.0,12,6,19710.0,4,43.0,0.0,1154.0,480.0,43.0,10,0.0,69.0,11.944707881395766,11.903392895100069,11.839660447852093,12.064944964175979,11.898789894969568,11.815864242704079,11.810173797841118,12.042477865062317,11.986878975606977
1066,6,1996.0,31795.0,35.0,4,6,44513.0,4,13.0,5.0,2260.0,533.0,14.0,14,0.0,80.0,12.70076888736628,12.283893569774818,12.46216820309581,12.154730756395772,12.252393677092272,12.119963023161738,12.441988744709152,12.341208529994747,12.13740561271561
1067,5,1993.0,30247.0,42.0,8,6,25926.0,4,15.0,5.0,1571.0,380.0,16.0,13,0.0,59.0,12.089538829274222,12.234453248312093,12.125331181491994,11.898590386843988,12.221349648155007,12.092412591958665,11.994764987880439,12.291378716535679,12.321870388045724
1068,5,1964.0,26664.0,36.0,12,6,26664.0,4,44.0,5.0,1611.0,442.0,44.0,6,189.0,80.0,12.031123843065632,11.886738037039095,12.148617710882906,12.000773682807225,11.89029530621697,11.808054306939018,12.015133296690447,12.16375068887553,12.165634331807194
1069,5,1973.0,26240.0,24.0,10,0,39360.0,4,33.0,12.0,2521.0,576.0,33.0,5,0.0,42.0,11.927680619985486,11.9700358989071,12.563411606128353,12.226563532979972,11.997297481245788,11.89960543681262,12.329322515088277,12.147470676313885,11.78560431944507
1070,4,1949.0,22449.0,35.0,12,6,16035.0,4,4.0,3.0,893.0,576.0,58.0,8,0.0,60.0,11.813030057420567,11.794679099281211,11.602272267413024,12.226563532979972,11.797261579476523,12.285364389702087,11.686986676301306,11.99029976999025,12.13740561271561
1071,4,1956.0,17150.0,25.0,12,6,17150.0,4,51.0,0.0,1048.0,286.0,51.0,8,192.0,72.0,11.813030057420567,11.83051212302189,11.750448207174532,11.756076104390054,11.837737322494366,11.755702521503807,11.7257307044254,11.733618138460836,11.820713935747172
1072,5,1968.0,25680.0,36.0,14,6,25680.0,4,41.0,5.0,1556.0,441.0,41.0,8,0.0,78.0,11.944707881395766,11.92110199394665,12.116445637774758,11.999095400798353,11.916518801497505,11.831761457769652,11.987911277557394,12.125576111241486,12.165634331807194
1073,4,1948.0,12006.0,15.0,7,6,20010.0,4,56.0,4.0,1456.0,280.0,58.0,8,0.0,50.0,11.424094251263613,11.79055850306554,12.05492636793923,11.747707728291545,11.797261579476523,11.720481928097984,11.819700865177227,11.43986940025357,11.441468647774041
1074,5,1977.0,23892.0,36.0,7,6,23892.0,4,32.0,5.0,1426.0,440.0,32.0,10,0.0,75.0,11.979799201207037,12.014038773628045,12.035645052973386,11.997417835492568,12.008504409748433,11.908641017893157,11.937076672223705,12.05262775295176,12.165634331807194
1075,6,2006.0,22730.0,35.0,5,6,31822.0,4,1.0,0.0,1240.0,826.0,1.0,13,0.0,74.0,12.175613438045465,12.467781781349458,11.906217369974506,12.568723943077483,12.478221058423559,12.38838281649917,12.150252896947126,12.002683265626441,12.13740561271561
1076,6,1940.0,27120.0,42.0,6,6,31640.0,4,23.0,6.0,1740.0,240.0,67.0,14,0.0,75.0,12.299107511497363,11.76640073036856,12.219963041773807,11.694736465889099,11.762974834999351,11.99734222458072,12.145680389092668,12.180975946703958,12.321870388045724
1077,4,1936.0,34352.0,40.0,17,2,21470.0,4,17.0,4.0,1466.0,566.0,70.0,14,0.0,60.0,12.043553716032399,11.76009639711674,12.061265346896253,12.210003558172856,11.755984294310071,12.06664538822692,11.865078334403863,12.416850378458538,12.272293847073069
1078,4,1969.0,17935.0,25.0,12,6,17935.0,0,37.0,0.0,1096.0,299.0,37.0,10,0.0,69.0,11.840789327054841,11.930354210064479,11.79191294704835,11.774552792415685,11.954935530644338,11.864764616844688,11.752256938692774,11.774492329283287,11.820713935747172
1079,5,2004.0,14820.0,30.0,5,6,17784.0,4,2.0,11.0,848.0,420.0,2.0,13,0.0,37.0,11.956970055045868,12.42862765613745,11.554408527254605,11.964038003463305,12.459370263352595,12.345711186945477,11.747200231872625,11.606221123761184,11.986878975606977
1080,4,1994.0,16345.0,25.0,5,6,16345.0,4,13.0,0.0,990.0,299.0,13.0,13,0.0,65.0,11.744037185933616,12.250643429398451,11.697736161368631,11.774552792415685,12.268285556072275,12.119963023161738,11.69789022206385,11.690639505752657,11.820713935747172
1081,5,1971.0,30114.0,42.0,14,6,25812.0,0,4.0,0.0,1258.0,528.0,37.0,13,0.0,80.0,11.884489021402711,11.949658628491534,11.919562874176563,12.146293113322379,11.954935530644338,12.285364389702087,11.991592939521112,12.286951340735492,12.321870388045724
1082,4,1963.0,17140.0,25.0,19,6,17140.0,4,47.0,0.0,1040.0,308.0,47.0,6,0.0,75.0,11.79810440720389,11.878803621902307,11.743353396559957,11.787608490023105,11.86629099800466,11.785142491698755,11.725388917248347,11.73309087272441,11.820713935747172
1083,6,2002.0,24520.0,35.0,5,6,34328.0,4,5.0,0.0,1459.0,527.0,5.0,13,0.0,70.0,12.165250651009918,12.390669216855258,12.05683261840971,12.144604126955814,12.40429733618518,12.261045038042889,12.211931367801194,12.078782754354439,12.13740561271561
1084,5,1964.0,25284.0,36.0,12,6,25284.0,4,42.0,0.0,1251.0,461.0,42.0,6,0.0,80.0,11.982929094215963,11.886738037039095,11.91439576738443,12.032779107183554,11.90753106006308,11.82376553206645,11.976809149991873,12.109821489518009,12.165634331807194
1085,5,1995.0,20480.0,30.0,8,6,24576.0,4,10.0,5.0,1498.0,409.0,11.0,6,0.0,69.0,12.141534124392603,12.267123226366493,12.081263535892912,11.945843076839818,12.30080904305502,12.165628373650147,11.956740989271676,11.900121480351102,11.986878975606977
1086,5,1992.0,20952.0,36.0,20,6,20952.0,4,18.0,9.0,996.0,564.0,18.0,6,0.0,73.0,11.898187865760873,12.218551752546091,11.703330273587522,12.206679306126677,12.191291924581396,12.05433107424393,11.849160580442119,11.922287254990955,12.165634331807194
1087,3,1973.0,15080.0,20.0,10,6,12064.0,4,37.0,12.0,1092.0,286.0,37.0,5,0.0,69.0,11.332601910838946,11.9700358989071,11.788527536488047,11.756076104390054,11.954935530644338,11.864764616844688,11.536677194770792,11.620894342110988,11.638910493136194
1088,7,2005.0,30155.0,40.0,21,6,48248.0,4,3.0,5.0,1953.0,1043.0,4.0,13,0.0,85.0,12.437184366493561,12.448054792722587,12.326928090535269,12.644032707247318,12.422408402233405,12.312968093967891,12.519619795449927,12.288318663204393,12.272293847073069
1089,6,2004.0,23840.0,35.0,7,0,33376.0,4,2.0,12.0,1709.0,380.0,2.0,13,0.0,24.0,11.831379196088763,12.42862765613745,12.203312690451284,11.898590386843988,12.459370263352595,12.345711186945477,12.188774489046958,12.050435882571968,12.13740561271561
1090,7,2005.0,21455.0,40.0,21,6,34328.0,4,1.0,11.0,1247.0,550.0,1.0,8,0.0,37.0,12.190959007720126,12.448054792722587,11.911430148500756,12.183308357555331,12.478221058423559,12.38838281649917,12.211931367801194,11.945525920573928,12.272293847073069
1091,2,1950.0,9920.0,12.0,12,6,7440.0,4,59.0,10.0,1040.0,400.0,59.0,3,0.0,60.0,11.439278924801929,11.799047436170895,11.743353396559957,11.93105921505949,11.792465635837626,11.700101692351728,11.325613679499243,11.307412523721032,11.315497107236187
1092,6,1999.0,17830.0,35.0,21,6,24962.0,4,8.0,12.0,1252.0,462.0,9.0,8,0.0,24.0,11.982929094215963,12.33595718424749,11.91513569166351,12.034468864194372,12.334318835401419,12.200021130594704,11.967717413138033,11.769083921404242,12.13740561271561
1093,5,1925.0,25725.0,30.0,18,6,30870.0,4,58.0,4.0,1694.0,576.0,83.0,8,0.0,60.0,11.824079893607152,11.762020927639696,12.195147394368242,12.226563532979972,11.751335890778194,11.706836279086621,12.12618806083729,12.12735210458236,11.986878975606977
1094,4,1965.0,33184.0,40.0,12,6,20740.0,4,8.0,0.0,1200.0,884.0,41.0,8,0.0,71.0,11.891361900690473,11.894934151251618,11.875854126469656,12.615471435261798,11.916518801497505,12.200021130594704,11.842589293930036,12.383308128941326,12.272293847073069
1095,4,1956.0,21812.0,35.0,12,6,15580.0,4,10.0,0.0,936.0,308.0,54.0,8,160.0,74.0,11.76756768334381,11.83051212302189,11.64580891215535,11.787608490023105,11.818911117441237,12.165628373650147,11.670790386024814,11.96178142990352,12.13740561271561
1096,5,2006.0,21910.0,30.0,5,6,26292.0,4,1.0,0.0,1314.0,440.0,1.0,13,0.0,78.0,12.08069081199846,12.467781781349458,11.95989424694041,11.997417835492568,12.478221058423559,12.38838281649917,12.004902074057108,11.96620935538696,11.986878975606977
1097,5,1914.0,23758.0,42.0,9,6,20364.0,4,1.0,6.0,1355.0,0.0,93.0,14,0.0,60.0,11.751942365440728,11.79121973295878,11.988347967853663,11.523434115141699,11.776116474958725,12.38838281649917,11.830851409011998,12.046971303091254,12.321870388045724
1098,7,1986.0,18555.0,40.0,22,6,29688.0,4,21.0,11.0,1088.0,461.0,21.0,6,0.0,69.0,12.043553716032399,12.129153058315296,11.785129713762274,12.032779107183554,12.14805466177783,12.019311504523355,12.095786778518113,11.806060001837043,12.272293847073069
1099,3,1936.0,21360.0,24.0,3,6,14240.0,4,59.0,4.0,1324.0,240.0,73.0,8,0.0,50.0,11.759785542901755,11.76009639711674,11.9669151525671,11.694736465889099,11.751212940689012,11.700101692351728,11.621665655090972,11.941167022883754,11.78560431944507
1100,6,1978.0,24755.0,35.0,14,6,34657.0,0,31.0,0.0,1601.0,478.0,31.0,10,0.0,82.0,11.964001084330445,12.025721656803398,12.142850703410037,12.061554306866377,12.019957914591993,11.917818917860643,12.219859288574758,12.088420767791819,12.13740561271561
1101,1,1920.0,7060.0,10.0,18,6,2824.0,4,59.0,1.0,438.0,246.0,89.0,14,0.0,60.0,11.002099841204238,11.77198644824307,10.943158136848899,11.702351218801239,11.76324532519555,11.700101692351728,11.02922088935837,11.112680343317116,11.228388399660718
1102,4,1971.0,15650.0,25.0,12,6,15650.0,4,36.0,0.0,950.0,280.0,36.0,8,0.0,61.0,11.691071650353702,11.949658628491534,11.65955341359481,11.747707728291545,11.96515615378333,11.873290682513757,11.673297371534153,11.652657533628318,11.820713935747172
1103,4,1960.0,24724.0,35.0,12,6,17660.0,3,5.0,0.0,1134.0,254.0,47.0,14,0.0,70.0,11.813030057420567,11.856561265347636,11.823472174061475,11.712692520887932,11.86629099800466,12.261045038042889,11.743031629333599,12.08715400261528,12.13740561271561
1104,5,1959.0,21492.0,36.0,12,6,21492.0,4,47.0,0.0,1194.0,539.0,47.0,3,0.0,79.0,11.979799201207037,11.849664340913478,11.871212605363569,12.1648380956898,11.86629099800466,11.785142491698755,11.865750103394685,11.947219813335797,12.165634331807194
1105,4,1970.0,18370.0,25.0,2,6,18370.0,4,37.0,12.0,1302.0,440.0,37.0,6,0.0,24.0,11.571194373094205,11.939872778059225,11.951398342273666,11.997417835492568,11.954935530644338,11.864764616844688,11.76670645579999,11.796706254940858,11.820713935747172
1106,7,1994.0,37095.0,40.0,15,6,59352.0,4,15.0,5.0,2622.0,712.0,16.0,6,0.0,98.0,12.691580461311874,12.250643429398451,12.59980200169461,12.434970333146001,12.221349648155007,12.092412591958665,12.734152386147173,12.489192407198264,12.272293847073069
1107,6,1990.0,22565.0,35.0,20,6,31591.0,4,16.0,0.0,1442.0,719.0,17.0,6,0.0,114.0,12.100156419938624,12.187611094735303,12.045978318050139,12.444502250555507,12.206197498197746,12.079327536107922,12.144447083813334,11.995426358200374,12.13740561271561
1108,6,2006.0,26660.0,35.0,8,6,37324.0,5,0.0,5.0,2021.0,422.0,0.0,13,0.0,168.0,12.523525876315125,12.467781781349458,12.35863105479844,11.967359736826372,12.497318429835437,12.491401243296252,12.282785001505143,12.163598293838144,12.13740561271561
1109,5,2000.0,23835.0,30.0,8,6,28602.0,0,7.0,5.0,1690.0,463.0,7.0,13,0.0,69.0,12.106252310247962,12.353899019021583,12.192957777022869,12.036159052002297,12.368814933111473,12.21884010553406,12.06731653729968,12.050224914030549,11.986878975606977
1110,7,2004.0,31850.0,40.0,16,6,50960.0,4,4.0,0.0,1836.0,862.0,5.0,8,0.0,107.0,12.542544882151386,12.42862765613745,12.269705830358618,12.599700420445277,12.40429733618518,12.285364389702087,12.574119785133872,12.342922007476881,12.272293847073069
1111,5,1995.0,22600.0,30.0,8,6,27120.0,4,12.0,5.0,1658.0,431.0,13.0,6,0.0,69.0,12.144197241812087,12.267123226366493,12.175252066232211,11.982354245783489,12.268285556072275,12.134534944639528,12.027577918384935,11.996969155738691,11.986878975606977
1112,6,1976.0,31284.0,42.0,14,6,36498.0,4,32.0,5.0,1964.0,483.0,32.0,10,0.0,80.0,12.230765258120545,12.002629686811133,12.332130608006572,12.070032309115271,12.008504409748433,11.908641017893157,12.263543744360232,12.325103206384831,12.321870388045724
1113,4,1957.0,19292.0,35.0,12,6,13780.0,4,49.0,0.0,816.0,308.0,49.0,15,0.0,73.0,11.77452020265869,11.836640700310681,11.518802511163251,11.787608490023105,11.851521007567685,11.770272255716675,11.604272518733131,11.842773068751143,12.13740561271561
1114,4,1953.0,22848.0,35.0,12,6,16320.0,4,1.0,0.0,1008.0,240.0,54.0,14,0.0,66.0,11.809319478024031,11.81364819648229,11.7144182037792,11.694736465889099,11.818911117441237,12.38838281649917,11.697014758224869,12.007847743247963,12.13740561271561
1115,4,1954.0,19775.0,35.0,17,6,14125.0,4,6.0,0.0,833.0,326.0,52.0,8,0.0,90.0,11.669929213779893,11.819016801667658,11.537888390881138,11.814324128365486,11.831215344469076,12.239058663539138,11.617344032453234,11.866359770194984,12.13740561271561
1116,7,2007.0,30650.0,40.0,16,6,49040.0,5,0.0,0.0,1734.0,928.0,0.0,13,0.0,93.0,12.669806661762314,12.48780955257962,12.216763653865616,12.639151768051692,12.497318429835437,12.491401243296252,12.53569063794396,12.304651736124434,12.272293847073069
1117,7,2002.0,18865.0,40.0,8,6,30184.0,4,7.0,8.0,1419.0,527.0,7.0,13,0.0,69.0,12.123234367221169,12.390669216855258,12.031087765411117,12.144604126955814,12.368814933111473,12.21884010553406,12.108616375748788,11.821609306782708,12.272293847073069
1118,4,1967.0,21924.0,35.0,19,6,15660.0,4,5.0,0.0,894.0,450.0,41.0,13,0.0,57.0,11.77528972943772,11.912115199145319,11.603308326895235,12.014224106440848,11.916518801497505,12.261045038042889,11.673655054266767,11.966840710707682,12.13740561271561
1119,4,1958.0,24210.0,30.0,19,3,20175.0,4,21.0,8.0,1601.0,300.0,50.0,8,0.0,85.0,11.84939770159144,11.843024462754556,12.142850703410037,11.775993007122473,11.84450587686057,12.019311504523355,11.824910321200367,12.065944645756508,11.986878975606977
1120,4,1959.0,17030.0,25.0,12,6,17030.0,4,47.0,0.0,1040.0,286.0,47.0,14,0.0,70.0,11.803353763090035,11.849664340913478,11.743353396559957,11.756076104390054,11.86629099800466,11.785142491698755,11.721622657563994,11.727279980068598,11.820713935747172
1121,5,1920.0,16720.0,30.0,9,6,20064.0,4,57.0,1.0,1012.0,308.0,87.0,3,0.0,59.0,11.681824001432043,11.77198644824307,11.718084895447843,11.787608490023105,11.758289208359445,11.71362917719622,11.821408134412689,11.71079538511358,11.986878975606977
1122,6,2005.0,27190.0,35.0,5,6,38066.0,5,0.0,0.0,1552.0,782.0,1.0,13,0.0,84.0,12.26857785088157,12.448054792722587,12.11406170048513,12.522963866346034,12.478221058423559,12.491401243296252,12.299888769446227,12.183594319877214,12.13740561271561
1123,3,1956.0,8640.0,12.0,7,6,11520.0,0,53.0,0.0,960.0,288.0,53.0,0,160.0,69.0,11.626254150277232,11.83051212302189,11.669247593099769,11.758888324003575,11.8249399427847,11.74141577559269,11.51425600990974,11.222166128419488,11.315497107236187
1124,4,1947.0,18846.0,45.0,7,6,10470.0,4,1.0,0.0,698.0,0.0,62.0,13,0.0,50.0,11.678439903447801,11.786684716963236,11.374239508217102,11.523434115141699,11.779557262966422,12.38838281649917,11.469428969625456,11.820660760812327,12.391543678679353
1125,6,1992.0,18700.0,35.0,8,6,26180.0,4,15.0,8.0,1482.0,392.0,15.0,6,0.0,69.0,12.00701176473192,12.218551752546091,12.071318382263055,11.91800438922317,12.236748374453182,12.092412591958665,12.001807549281601,11.813352447242845,12.13740561271561
1126,3,1955.0,18435.0,20.0,12,6,14748.0,4,54.0,0.0,1005.0,672.0,54.0,10,0.0,60.0,11.652687407345388,11.824637800327537,11.71165863317352,12.377848533568471,11.818911117441237,11.734373504024912,11.640550384345579,11.799999051664155,11.638910493136194
1127,6,2007.0,25715.0,35.0,0,6,36001.0,4,2.0,11.0,1555.0,660.0,2.0,13,0.0,53.0,12.066810578196666,12.48780955257962,12.115850228110645,12.359914730114328,12.459370263352595,12.345711186945477,12.251861334603872,12.126957691025558,12.13740561271561
1128,6,2004.0,26100.0,35.0,8,6,36540.0,3,3.0,0.0,1530.0,630.0,3.0,13,0.0,182.0,12.464583340681674,12.42862765613745,12.100839289146776,12.313704805226834,12.440766044622542,12.312968093967891,12.2645273349729,12.142039078993246,12.13740561271561
1129,6,2004.0,25995.0,35.0,8,6,36393.0,4,2.0,5.0,1959.0,434.0,3.0,13,0.0,59.0,12.2783933071098,12.42862765613745,12.329769447212623,11.987368256838607,12.440766044622542,12.345711186945477,12.261082289019573,12.13794702197954,12.13740561271561
1130,4,1980.0,17400.0,25.0,17,6,17400.0,4,27.0,10.0,936.0,672.0,27.0,8,0.0,60.0,11.84939770159144,12.049912534468604,11.64580891215535,12.377848533568471,12.068237697375366,11.956101795311167,11.73424322801224,11.746745869603952,11.820713935747172
1131,3,1928.0,16980.0,12.0,18,3,22640.0,4,59.0,4.0,1981.0,576.0,81.0,10,0.0,65.0,11.813030057420567,11.758739057553385,12.340113853153916,12.226563532979972,11.74933869003305,11.700101692351728,11.900339368098786,11.724632011101512,11.315497107236187
1132,4,1991.0,14610.0,25.0,11,6,14610.0,0,15.0,0.0,974.0,0.0,16.0,6,0.0,63.0,11.44571671527678,12.202938011540482,11.682651309744626,11.523434115141699,12.221349648155007,12.092412591958665,11.635452892310086,11.594284735782733,11.820713935747172
1133,5,1880.0,22532.0,24.0,17,6,33798.0,4,57.0,6.0,2210.0,205.0,127.0,14,0.0,90.0,11.67419361256635,12.04061871739168,12.441443835243458,11.652889196057451,12.044809564175829,11.71362917719622,12.199079619444486,11.993970015351328,11.78560431944507
1134,7,1995.0,28170.0,40.0,20,6,45072.0,4,14.0,5.0,2020.0,466.0,14.0,13,0.0,80.0,12.386308695833106,12.267123226366493,12.358172605563112,12.041232064063024,12.252393677092272,12.105941585697117,12.453809242759048,12.219535712859484,12.272293847073069
1135,5,1997.0,22880.0,30.0,8,6,27456.0,4,10.0,5.0,1600.0,460.0,10.0,13,0.0,57.0,12.037653993905211,12.300955390184527,12.142272023959256,12.031089794584414,12.317440651057764,12.165628373650147,12.036680822897093,12.009244647998509,11.986878975606977
1136,5,1926.0,15560.0,30.0,3,6,18672.0,4,57.0,1.0,986.0,180.0,81.0,14,0.0,60.0,11.532728092266408,11.760700322967523,11.693987905054644,11.625911558876943,11.74933869003305,11.71362917719622,11.776637681246878,11.647679137231645,11.986878975606977
1137,5,1950.0,19120.0,30.0,12,6,22944.0,0,58.0,4.0,1252.0,288.0,58.0,13,0.0,80.0,11.686878772093667,11.799047436170895,11.91513569166351,11.758888324003575,11.797261579476523,11.706836279086621,11.909351121211035,11.834283401127113,11.986878975606977
1138,4,1875.0,22560.0,40.0,19,6,14100.0,4,14.0,4.0,1020.0,0.0,135.0,13,0.0,54.0,11.451050061252142,12.096066463773923,11.725375042068833,11.523434115141699,12.149456292794497,12.105941585697117,11.616402224011125,11.99520580660043,12.272293847073069
1139,5,1977.0,27075.0,30.0,11,6,32490.0,4,32.0,0.0,1567.0,714.0,32.0,7,0.0,69.0,12.185869938212655,12.014038773628045,12.122970020698045,12.437708806566105,12.008504409748433,11.908641017893157,12.166924440633041,12.179289082162201,11.986878975606977
1140,4,1920.0,18720.0,25.0,3,0,18720.0,4,57.0,1.0,1167.0,495.0,87.0,12,126.0,98.0,11.877568578558138,11.77198644824307,11.850033191895132,12.09039105314024,11.758289208359445,11.71362917719622,11.778208736583805,11.814355626128318,11.820713935747172
1141,4,1951.0,25872.0,35.0,12,6,18480.0,0,57.0,0.0,952.0,840.0,57.0,6,0.0,60.0,11.842229212112828,11.8036644442941,11.661500378828364,12.581502130607939,11.80230409945633,11.71362917719622,11.770333174952974,12.133133410631824,12.13740561271561
1142,4,1976.0,35000.0,35.0,14,6,25000.0,4,33.0,5.0,1868.0,484.0,33.0,10,0.0,69.0,12.193493863323313,12.002629686811133,12.285710633698688,12.071728398696724,11.997297481245788,11.89960543681262,11.968793390721666,12.434743339165516,12.13740561271561
1143,7,2006.0,40870.0,40.0,5,6,65392.0,5,0.0,5.0,2828.0,1052.0,1.0,13,0.0,77.0,12.959538518762063,12.467781781349458,12.66986894317009,12.640509686967812,12.478221058423559,12.491401243296252,12.842418859799038,12.574824150676273,12.272293847073069
1144,4,1959.0,9054.0,15.0,19,6,15090.0,4,49.0,0.0,1006.0,0.0,49.0,10,0.0,69.0,11.289781913656018,11.849664340913478,11.7125794033539,11.523434115141699,11.851521007567685,11.770272255716675,11.653081446571646,11.250072875743959,11.441468647774041
1145,3,1941.0,11200.0,16.0,7,6,11200.0,4,60.0,14.0,924.0,280.0,69.0,8,0.0,60.0,11.289781913656018,11.768572901361722,11.63386346071088,11.747707728291545,11.758067898198918,11.693423940621075,11.500819202646557,11.389628892210855,11.482208089066566
